index,year,lat,long,ha,month
629,2015,59.63218333333333,-126.69225,2.8629538301843716,6
630,2015,59.69035,-120.8206,3.1259473141241383,6
631,2015,59.77343333333334,-121.00456666666666,3.05992753835674,6
632,2015,59.8536,-121.34088333333334,3.285115881384921,6
633,2015,59.63511666666667,-120.0221,3.2273604257332695,6
634,2015,59.18448333333333,-122.36458333333333,3.032773192773909,6
635,2015,59.527166666666666,-121.22331666666666,2.057607679609246,6
636,2015,59.25805,-121.62,2.1432102287481523,6
637,2015,59.233333333333334,-120.00001666666667,3.11000343797743,6
638,2015,58.07966666666667,-121.95748333333333,3.1363346650667516,6
639,2015,58.742783333333335,-123.12416666666667,3.187401031606688,6
640,2015,58.98505,-122.02691666666666,3.0714339900644534,6
641,2015,59.0994,-121.56376666666667,2.279985589835888,6
642,2015,59.76685,-120.33956666666667,3.1641395984551766,7
643,2015,58.709516666666666,-122.01263333333333,2.248673756325137,7
644,2015,59.67755,-124.44663333333334,3.135174377245518,7
645,2015,59.8586,-124.41916666666667,2.1344515596909863,7
646,2015,58.71066666666667,-122.96101666666667,1.657768127037275,7
647,2015,59.3511,-125.60945,2.850715392103138,5
648,2015,58.3245,-122.75415,3.245289990147793,7
649,2015,59.980066666666666,-127.43526666666666,3.2698301975948114,7
650,2015,58.41416666666667,-121.4086,2.8290245949948294,7
651,2015,51.711166666666664,-119.71803333333334,2.4508781816866647,5
652,2015,51.6057,-119.74475,1.3838625265128162,7
653,2015,52.47545,-119.81336666666667,2.189785135404947,7
654,2015,51.66843333333333,-119.45395,2.2053781793860376,7
655,2015,51.470333333333336,-119.47633333333333,2.038139650379021,7
656,2015,52.0703,-119.5145,2.038139650379021,8
657,2015,50.60615,-121.3339,2.281774068812157,7
658,2015,51.1669,-120.27175,2.109798770804274,7
659,2015,50.89083333333333,-121.42233333333333,1.5111711122928608,7
660,2015,50.58625,-121.22621666666667,2.769835979350936,7
661,2015,50.39703333333333,-120.40378333333334,2.7744132936869597,8
662,2015,50.5269,-119.56713333333333,2.8532457852890256,7
663,2015,49.01526666666667,-119.73013333333333,2.5692321695778606,4
664,2015,49.1534,-120.02005,1.829068026881424,4
665,2015,49.109516666666664,-119.76603333333334,2.467715308699535,6
666,2015,49.0471,-119.4198,2.0174434037581337,6
667,2015,49.00321666666667,-119.90526666666666,2.945742680288488,7
668,2015,49.858333333333334,-119.26465,2.393012549557756,7
669,2015,49.15291666666667,-120.2044,2.667929416147552,7
670,2015,50.045966666666665,-119.5099,2.9041616184454178,7
671,2015,49.201166666666666,-119.58953333333334,2.637609937368499,7
672,2015,49.0,-119.26955,2.3620495986460344,8
673,2015,49.12275,-119.62355,3.2115561639826047,8
674,2015,49.201283333333336,-119.57155,2.83530039163371,8
675,2015,49.76665,-119.80131666666666,1.4043435019524713,8
676,2015,49.718983333333334,-119.43786666666666,2.7326033208491727,8
677,2015,49.70591666666667,-119.43421666666667,1.4043435019524713,8
678,2015,49.82626666666667,-120.5206,1.7391318476100757,4
679,2015,49.208333333333336,-120.37666666666667,2.0933376352515256,7
680,2015,50.09125,-120.69368333333334,2.3268321971202153,7
681,2015,50.32845,-121.07195,2.8791622998314503,8
682,2015,49.922783333333335,-120.6942,1.5773006408028336,8
683,2015,50.533683333333336,-122.15631666666667,2.637609937368499,5
684,2015,50.731883333333336,-122.22563333333333,1.5704298645466555,5
685,2015,50.163783333333335,-121.58483333333334,3.124373600937813,6
686,2015,50.3741,-121.40065,1.748228846370774,7
687,2015,50.614216666666664,-122.38741666666667,2.3268321971202153,8
688,2015,49.68638333333333,-115.73855,1.5563515716980234,4
689,2015,49.57698333333333,-115.71413333333334,1.4519246220142419,6
690,2015,49.7506,-115.79068333333333,1.4950240494897942,7
691,2015,49.89711666666667,-116.30491666666667,2.74700297778171,7
692,2015,49.19155,-115.1504,2.6107612543884406,7
693,2015,49.508583333333334,-116.59353333333334,2.7874278261298078,7
694,2015,49.8198,-116.61046666666667,2.7267311178326588,7
695,2015,49.5503,-116.5723,2.7393985791995092,7
696,2015,49.06636666666667,-115.5768,2.5946631417114805,7
697,2015,49.737033333333336,-116.57351666666666,2.467715308699535,7
698,2015,49.187,-115.59366666666666,3.0567662274865164,8
699,2015,49.8707,-115.639,1.4239661588108132,5
700,2015,50.9603,-116.41503333333333,2.387116508064121,7
701,2015,51.16063333333334,-117.09953333333333,2.606290592740659,7
702,2015,49.8331,-115.75071666666666,1.995373956798362,8
703,2015,51.42948333333333,-117.08183333333334,1.9717603732977877,4
704,2015,51.95726666666667,-117.38983333333333,2.629729575273566,6
705,2015,51.85958333333333,-117.93763333333334,1.8217141767087546,7
706,2015,50.653866666666666,-117.68721666666667,2.6646020136662734,7
707,2015,49.1964,-117.14595,2.7393985791995092,7
708,2015,50.79938333333333,-117.63203333333334,1.3838625265128162,7
709,2015,49.13395,-117.15598333333334,2.286194853003831,7
710,2015,49.0503,-117.92963333333333,2.76702780897287,8
711,2015,50.77755,-117.80418333333333,2.341495163355031,8
712,2015,49.5283,-117.97668333333333,3.055704676043474,8
713,2015,49.4651,-118.1557,2.075971434959513,8
714,2015,49.58201666666667,-117.90291666666667,2.4877706850478827,8
715,2015,49.6132,-118.24936666666666,2.471951899344922,8
716,2015,49.14955,-118.98995,2.126956608700721,6
717,2015,49.2048,-118.88448333333334,1.442792464155531,7
718,2015,49.04685,-118.8293,1.9643457790658274,7
719,2015,49.23785,-119.02908333333333,1.5418019938343004,7
720,2015,49.068616666666664,-118.29206666666667,1.4782735039082686,7
721,2015,49.225633333333334,-118.27018333333334,1.6346102462627485,7
722,2015,49.31936666666667,-118.52141666666667,1.991934924612999,7
723,2015,49.57781666666666,-118.94471666666666,2.471951899344922,8
724,2015,49.072433333333336,-119.00863333333334,3.1968115961423282,8
725,2015,49.2741,-118.41383333333333,3.1128645760161486,8
726,2015,49.155966666666664,-118.11813333333333,2.837133730215836,8
727,2015,49.613083333333336,-118.46813333333333,2.826440333027403,8
728,2015,49.38255,-118.28631666666666,2.808720896696898,8
729,2015,50.36201666666667,-117.19216666666667,2.9079211294060534,7
730,2015,50.853366666666666,-117.17698333333334,2.3512907263444403,7
731,2015,49.62088333333333,-117.23108333333333,2.9895658026263576,7
732,2015,49.444316666666666,-116.731,2.0723816814789813,7
733,2015,50.44141666666667,-116.8956,2.4702665120526044,7
734,2015,50.1561,-117.1243,1.720283998779404,7
735,2015,50.41775,-116.94906666666667,1.8217141767087546,8
736,2015,49.1522,-116.25265,1.50317058330172,8
737,2015,49.257583333333336,-116.92478333333334,1.304342934438401,8
738,2015,49.39405,-116.46376666666667,2.299042677051744,8
739,2015,49.3871,-116.51723333333334,2.6954782867303106,8
740,2015,49.1594,-116.67025,2.911579314979925,8
741,2015,50.35431666666667,-116.85876666666667,2.501092007430194,8
742,2015,49.91566666666667,-117.00795,1.782634111574548,10
743,2015,53.35766666666667,-123.50216666666667,2.69405090000743,5
744,2015,51.9032,-122.45736666666667,2.2699356401171102,4
745,2015,51.84993333333333,-122.48235,2.8570150970880794,4
746,2015,51.86915,-122.29315,2.106574924077854,6
747,2015,51.9035,-122.67916666666666,2.963122121954912,7
748,2015,52.017583333333334,-122.4914,2.2699356401171102,8
749,2015,52.0957,-121.9952,1.9490206811535196,3
750,2015,52.098533333333336,-121.99313333333333,1.2918396137574495,3
751,2015,52.10756666666666,-121.99548333333334,1.4950240494897942,3
752,2015,52.11358333333333,-122.0071,1.825409121065502,3
753,2015,51.55,-122.26666666666667,2.4205570487224097,3
754,2015,51.397016666666666,-121.8731,1.4950240494897942,4
755,2015,52.035666666666664,-123.1877,1.6346102462627485,4
756,2015,52.00975,-123.1613,1.690230669351979,4
757,2015,52.1068,-123.22751666666667,2.1016760427197876,4
758,2015,51.993316666666665,-123.15846666666667,1.3732788711649304,4
759,2015,52.11255,-123.43475,2.109798770804274,5
760,2015,52.33148333333333,-124.3201,1.748228846370774,5
761,2015,52.215516666666666,-124.13478333333333,3.2480926427022676,7
762,2015,51.75026666666667,-124.0287,1.5704298645466555,8
763,2015,51.0645,-124.034,2.8691841436163457,8
764,2015,51.733,-123.20015,1.743706653924275,8
765,2016,49.1357,-123.0066,2.4996085792475347,7
766,2016,49.09245,-121.79768333333334,1.9516224010008634,8
767,2016,50.19923333333333,-124.84396666666666,1.3165353733610539,8
768,2016,49.40046666666667,-125.00715,1.3838625265128162,8
769,2016,50.19071666666667,-125.52141666666667,1.4950240494897942,8
770,2016,50.37388333333333,-126.40861666666666,2.1403184647327147,10
771,2016,51.53098333333333,-125.65896666666667,2.727802735869702,8
772,2016,52.775416666666665,-127.00406666666667,1.690230669351979,8
773,2016,52.1583,-128.03606666666667,2.672813025506829,2
774,2016,54.004583333333336,-125.71595,2.125435481811488,3
775,2016,53.975433333333335,-125.73256666666667,1.7784968751420738,4
776,2016,53.851933333333335,-125.65028333333333,2.636642031447251,4
777,2016,54.08955,-125.42575,1.9161910625223157,6
778,2016,53.32631666666666,-126.6784,1.946399352541404,6
779,2016,53.599383333333336,-127.23625,1.6796940931587387,8
780,2016,55.129583333333336,-128.08856666666668,1.4043435019524713,3
781,2016,54.40935,-128.82718333333332,1.5704298645466555,5
782,2016,53.95425,-128.782,1.8217141767087546,8
783,2016,59.553016666666664,-128.50063333333333,2.6882275688637396,6
784,2016,56.711166666666664,-130.67073333333335,2.5692321695778606,6
785,2016,57.9628,-128.56761666666668,1.5704298645466555,6
786,2016,58.93855,-132.00443333333334,2.8959136692513563,7
787,2016,59.61998333333333,-129.02776666666668,2.4044019418714138,7
788,2016,59.801433333333335,-129.34858333333332,3.202238829312015,7
789,2016,54.11728333333333,-121.9434,1.8571132684242284,4
790,2016,53.300983333333335,-123.20041666666667,1.4519246220142419,5
791,2016,53.79615,-123.40298333333334,1.4950240494897942,8
792,2016,52.32508333333333,-118.37211666666667,1.9410968060849643,8
793,2016,53.92613333333333,-124.1423,1.4950240494897942,4
794,2016,53.976416666666665,-123.80943333333333,1.9618383081618687,4
795,2016,55.867333333333335,-121.6545,2.0174434037581337,4
796,2016,55.833133333333336,-121.8554,2.415821351841847,4
797,2016,56.04855,-122.03638333333333,2.286194853003831,4
798,2016,55.25001666666667,-120.01846666666667,1.9717603732977877,4
799,2016,56.05015,-121.96131666666666,2.804878216261811,4
800,2016,55.86606666666667,-121.65083333333334,2.2585393670021747,4
801,2016,55.726366666666664,-121.21761666666667,2.9596848555606083,4
802,2016,55.979366666666664,-121.35133333333333,2.899114335527252,4
803,2016,55.66898333333334,-120.71233333333333,2.9097625827760685,4
804,2016,55.4233,-120.15741666666666,1.9717603732977877,4
805,2016,55.60025,-121.57555,1.674321712036329,4
806,2016,55.61313333333333,-121.40458333333333,2.931335800570858,4
807,2016,56.099383333333336,-120.69065,3.0108287089845738,4
808,2016,55.85316666666667,-120.49066666666667,1.9302444193028285,4
809,2016,56.10305,-121.99928333333334,2.9219919528376215,4
810,2016,55.62705,-120.58355,1.8571132684242284,4
811,2016,56.1276,-122.08171666666667,1.843355449955271,4
812,2016,55.45895,-120.32693333333333,2.484215537152072,4
813,2016,55.99106666666667,-121.66383333333333,1.8217141767087546,4
814,2016,55.9869,-120.34511666666667,2.4126124716515376,8
815,2016,56.255766666666666,-121.00791666666667,2.0174434037581337,4
816,2016,56.1999,-120.63883333333334,2.888002372746403,4
817,2016,56.5175,-120.7405,2.5692321695778606,4
818,2016,56.5937,-121.19508333333333,3.2952086514434393,4
819,2016,56.223216666666666,-121.43046666666666,2.9186104274910387,4
820,2016,56.377383333333334,-121.13885,2.109798770804274,4
821,2016,56.449283333333334,-121.17115,2.3748925851888765,4
822,2016,56.283883333333335,-121.08846666666666,2.7874278261298078,4
823,2016,56.11601666666667,-120.16853333333333,2.55812761797233,4
825,2016,56.25641666666667,-121.63746666666667,3.2185327202949408,4
826,2016,57.00095,-121.4809,2.7762093433670474,4
827,2016,57.05433333333333,-121.90611666666666,2.6395314867118667,4
828,2016,56.76405,-121.86103333333334,2.503299023604874,4
829,2016,56.6526,-120.86665,2.52089149476723,4
830,2016,56.58545,-120.49745,2.8244732178609335,4
831,2016,56.28671666666666,-121.42666666666666,2.7753137613819345,4
832,2016,56.30165,-120.29336666666667,2.1934578537619602,4
833,2016,56.3186,-120.24223333333333,2.109798770804274,4
834,2016,57.76255,-122.32121666666667,1.8217141767087546,5
835,2016,58.452,-121.16553333333333,1.8703754250369933,6
836,2016,58.057833333333335,-120.69833333333334,1.9357125833767832,7
837,2016,58.79868333333334,-125.02796666666667,2.1772018553886485,4
838,2016,58.28491666666667,-121.72811666666666,1.4043435019524713,4
839,2016,59.147483333333334,-127.6038,2.572718966969599,6
840,2016,58.83598333333333,-121.6204,2.0650793680359243,6
841,2016,59.35016666666667,-124.09163333333333,1.5907210097862334,6
842,2016,59.47816666666667,-128.17353333333332,2.564030017169427,7
843,2016,59.63078333333333,-120.9177,2.042127271435036,7
844,2016,58.529266666666665,-121.05238333333334,2.0361275086280317,7
845,2016,59.520383333333335,-120.07395,2.4205570487224097,7
846,2016,58.873333333333335,-121.48316666666666,2.015300851727566,8
847,2016,59.03881666666667,-121.50831666666667,1.8502983626109013,8
848,2016,59.89383333333333,-121.91988333333333,2.87574643491367,8
849,2016,59.155433333333335,-121.07013333333333,1.8468431735487822,8
850,2016,50.79056666666666,-120.91905,1.6346102462627485,4
851,2016,50.80061666666667,-121.59846666666667,1.8179825575042183,4
852,2016,50.57208333333333,-121.30578333333334,1.3480049464128996,5
853,2016,50.650333333333336,-120.82071666666667,1.946399352541404,6
854,2016,50.209716666666665,-119.37446666666666,1.4043435019524713,8
855,2016,49.200266666666664,-119.68535,1.919046744561285,4
856,2016,49.9207,-119.77681666666666,1.8571132684242284,8
857,2016,49.93258333333333,-119.51066666666667,2.4223224129671395,8
858,2016,49.344516666666664,-119.58098333333334,1.9274781265354413,8
859,2016,49.79606666666667,-120.68451666666667,2.547912341512658,4
860,2016,49.210116666666664,-120.69633333333333,1.2918396137574495,6
861,2016,49.60528333333333,-120.18016666666666,1.7700868843856552,8
862,2016,49.438,-120.30813333333333,1.2918396137574495,8
863,2016,50.26578333333333,-121.58411666666666,2.1934578537619602,4
